date,year,month,waterYear,WindSpd_QL,WindSpd_QC,WindSpd_UQL,WindSpd,WindSpd_Med,WindSpd_Avg,WindSpd_Min,WindSpd_Max
8/7/2013,2013,Aug,2012-2013,1,,2,0.116,1.0285,0.946583333,0,3.998
8/8/2013,2013,Aug,2012-2013,1,,2,2.121,2.062,2.194208333,0,5.958
8/9/2013,2013,Aug,2012-2013,1,,2,1.165,1.4445,1.860416667,0,6.978
8/10/2013,2013,Aug,2012-2013,1,,2,3.343,1.184,1.356625,0,5.508
8/11/2013,2013,Aug,2012-2013,1,,2,2.83,3.511,3.8975,0.47,7.683
8/12/2013,2013,Aug,2012-2013,1,,2,0.369,1.1725,1.376041667,0,4.488
8/13/2013,2013,Aug,2012-2013,1,,2,2.607,1.2205,1.469916667,0,4.626
8/14/2013,2013,Aug,2012-2013,1,,2,4.647,1.9195,2.247458333,0,9.86
8/15/2013,2013,Aug,2012-2013,1,,2,2.462,4.741,3.945375,0,9.94
8/16/2013,2013,Aug,2012-2013,1,,2,3.841,3.9905,4.375208333,0,13.68
8/17/2013,2013,Aug,2012-2013,1,,2,6.757,6.633,5.97,1.156,12.76
8/18/2013,2013,Aug,2012-2013,1,,2,6.903,6.154,6.276333333,1.509,12.31
8/19/2013,2013,Aug,2012-2013,1,,2,3.18,5.574,5.336458333,0.647,12.62
8/20/2013,2013,Aug,2012-2013,1,,2,3.036,4.795,4.11475,0,8.86
8/21/2013,2013,Aug,2012-2013,1,,2,2.64,2.8945,3.209958333,0,8.47
8/22/2013,2013,Aug,2012-2013,1,,2,1.156,2.5595,2.30925,0,6.723
8/23/2013,2013,Aug,2012-2013,1,,2,10.13,2.083,2.796,0,15.99
8/24/2013,2013,Aug,2012-2013,1,,2,4.82,7.757,7.5605,1.215,17.89
8/25/2013,2013,Aug,2012-2013,1,,2,3.975,6.498,6.131416667,0.96,14.76
8/26/2013,2013,Aug,2012-2013,1,,2,7.311,3.6485,4.053791667,0,12.52
8/27/2013,2013,Aug,2012-2013,1,,2,4.012,4.286,4.852541667,0,13.88
8/28/2013,2013,Aug,2012-2013,1,,2,3.643,2.3125,2.710291667,0,7.213
8/29/2013,2013,Aug,2012-2013,1,,2,6.754,2.7935,3.071291667,0,11.88
8/30/2013,2013,Aug,2012-2013,1,,2,2.143,5.5445,5.181041667,0,14.43
8/31/2013,2013,Aug,2012-2013,1,,2,2.402,1.954,2.296083333,0,6.664
9/1/2013,2013,Sep,2012-2013,1,,2,0.952,1.3335,1.443541667,0,5.272
9/2/2013,2013,Sep,2012-2013,1,,2,1.171,1.8305,1.803916667,0,8.06
9/3/2013,2013,Sep,2012-2013,1,,2,2.534,1.5195,1.853083333,0,7.095
9/4/2013,2013,Sep,2012-2013,1,,2,2.275,1.9405,1.939,0,5.194
9/5/2013,2013,Sep,2012-2013,1,,2,2.097,2.4455,2.504916667,0,7.507
9/6/2013,2013,Sep,2012-2013,1,,2,4.299,2.2135,2.279125,0,6.723
9/7/2013,2013,Sep,2012-2013,1,MV:2 of 24 missing,3,1.633,1.9275,2.431409091,0,8.08
9/8/2013,2013,Sep,2012-2013,1,,2,0.246,1.188,1.516458333,0,5.645
9/9/2013,2013,Sep,2012-2013,1,,2,1.314,1.8465,1.84,0,5.468
9/10/2013,2013,Sep,2012-2013,1,,2,2.594,1.5415,1.60375,0,4.978
9/11/2013,2013,Sep,2012-2013,1,,2,2.278,1.599,1.587333333,0,4.273
9/12/2013,2013,Sep,2012-2013,1,,2,0.476,1.3115,1.8445,0,7.468
9/13/2013,2013,Sep,2012-2013,1,,2,1.678,0.9795,0.963291667,0,3.646
9/14/2013,2013,Sep,2012-2013,1,,2,1.142,1.6095,1.740916667,0,4.822
9/15/2013,2013,Sep,2012-2013,1,,2,3.492,3.469,3.0525,0.098,6.88
9/16/2013,2013,Sep,2012-2013,1,,2,4.284,4.4155,3.825333333,0,8.7
9/17/2013,2013,Sep,2012-2013,1,,2,4.433,4.221,3.969458333,0.255,7.977
9/18/2013,2013,Sep,2012-2013,1,,2,8.75,6.7525,6.599083333,1.764,17.4
9/19/2013,2013,Sep,2012-2013,1,,2,11.62,12.325,12.11333333,2.96,25.56
9/20/2013,2013,Sep,2012-2013,1,,2,2.177,6.1765,5.892333333,0.98,20.33
9/21/2013,2013,Sep,2012-2013,1,,2,12.35,7.618,7.017791667,1.45,19.76
9/22/2013,2013,Sep,2012-2013,1,,2,4.271,9.52,9.291666667,1.333,24.83
9/23/2013,2013,Sep,2012-2013,1,,2,6.142,7.1815,7.229083333,0,14.62
9/24/2013,2013,Sep,2012-2013,1,,2,3.053,3.2085,3.941083333,0,11.68
9/25/2013,2013,Sep,2012-2013,1,,2,3.094,3.0455,2.858,0,6.37
9/26/2013,2013,Sep,2012-2013,1,,2,7.98,4.44,5.039958333,0,16.88
9/27/2013,2013,Sep,2012-2013,1,,2,12.2,7.05,7.432375,0,19.46
9/28/2013,2013,Sep,2012-2013,1,,2,13.16,11.415,10.86816667,2.822,23.21
9/29/2013,2013,Sep,2012-2013,1,,2,4.684,8.815,7.89075,0.608,19.25
9/30/2013,2013,Sep,2012-2013,1,,2,7.867,8.74,7.739125,0.745,16.27
10/1/2013,2013,Oct,2013-2014,1,,2,4.177,7.121,6.686083333,1.686,14.11
10/2/2013,2013,Oct,2013-2014,1,,2,2.339,2.0305,2.155166667,0,5.998
10/3/2013,2013,Oct,2013-2014,1,,2,10.96,6.3525,5.561166667,0.294,16.84
10/4/2013,2013,Oct,2013-2014,1,,2,6.627,14.97,13.80866667,2.47,27.46
10/5/2013,2013,Oct,2013-2014,1,,2,10.32,9.64,8.136041667,0,19.38
10/6/2013,2013,Oct,2013-2014,1,,2,9.28,8.45,8.536875,2.136,18.95
10/7/2013,2013,Oct,2013-2014,1,,2,6.631,8.34,8.13875,0.608,17.97
10/8/2013,2013,Oct,2013-2014,1,,2,1.757,4.1305,4.547625,0,13.68
10/9/2013,2013,Oct,2013-2014,1,,2,1.893,6.794,6.971916667,0,18.29
10/10/2013,2013,Oct,2013-2014,1,,2,2.092,1.994,2.006125,0,5.39
10/11/2013,2013,Oct,2013-2014,1,,2,2.579,2.172,2.116833333,0,5.312
10/12/2013,2013,Oct,2013-2014,1,,2,1.818,2.4525,2.29225,0,5.096
10/13/2013,2013,Oct,2013-2014,1,,2,1.844,1.486,1.53625,0,3.371
10/14/2013,2013,Oct,2013-2014,1,,2,2.236,1.5945,1.616583333,0,4.488
10/15/2013,2013,Oct,2013-2014,1,,2,2.975,2.0915,1.950833333,0,8.39
10/16/2013,2013,Oct,2013-2014,1,,2,0.303,1.5805,1.478416667,0,4.175
10/17/2013,2013,Oct,2013-2014,1,,2,1.809,1.2245,1.259083333,0,5.155
10/18/2013,2013,Oct,2013-2014,1,,2,1.658,1.646,1.590791667,0,5.135
10/19/2013,2013,Oct,2013-2014,1,,2,1.202,1.4545,1.53675,0,4.567
10/20/2013,2013,Oct,2013-2014,1,,2,0.837,0.848,0.839875,0,3.058
10/21/2013,2013,Oct,2013-2014,1,,2,0.736,1.173,1.254041667,0,4.469
10/22/2013,2013,Oct,2013-2014,1,,2,1.069,1.0085,0.945958333,0,3.508
10/23/2013,2013,Oct,2013-2014,1,,2,1.125,1.1315,1.175291667,0,4.998
10/24/2013,2013,Oct,2013-2014,1,,2,3.091,2.063,2.29725,0,5.958
10/25/2013,2013,Oct,2013-2014,1,,2,2.769,1.2215,1.3265,0,4.724
10/26/2013,2013,Oct,2013-2014,1,,2,0.867,1.894,1.859333333,0,6.292
10/27/2013,2013,Oct,2013-2014,1,,2,6.36,4.6715,4.557208333,0,11.94
10/28/2013,2013,Oct,2013-2014,1,,2,1.557,3.0095,3.306833333,0,11.11
10/29/2013,2013,Oct,2013-2014,1,,2,4.94,3.318,3.148208333,0,8.45
10/30/2013,2013,Oct,2013-2014,1,,2,10.13,10.135,8.803166667,1.196,21.95
10/31/2013,2013,Oct,2013-2014,1,,2,6.375,5.6085,5.662208333,1.842,12.96
11/1/2013,2013,Nov,2013-2014,1,,2,4.074,2.9115,2.909583333,0,8.84
11/2/2013,2013,Nov,2013-2014,1,,2,3.503,5.71,6.530375,0.706,15.52
11/3/2013,2013,Nov,2013-2014,1,,2,3.218,2.474,2.322625,0,6.88
11/4/2013,2013,Nov,2013-2014,1,,2,7.894,7.8305,6.553666667,0,18.7
11/5/2013,2013,Nov,2013-2014,1,,2,10,7.274,7.519666667,1.686,13.78
11/6/2013,2013,Nov,2013-2014,1,,2,2.918,6.9065,6.088541667,0.216,14.15
11/7/2013,2013,Nov,2013-2014,1,,2,2.322,3.797,3.7315,0,9.53
11/8/2013,2013,Nov,2013-2014,1,,2,5.099,6.4825,6.316166667,0,16.66
11/9/2013,2013,Nov,2013-2014,1,,2,3.59,3.557,3.295625,0,8.57
11/10/2013,2013,Nov,2013-2014,1,,2,5.211,3.5035,3.482875,0,7.722
11/11/2013,2013,Nov,2013-2014,1,,2,2.35,3.267,3.494541667,0,8.58
11/12/2013,2013,Nov,2013-2014,1,,2,10.11,10.31,8.974458333,0,19.35
11/13/2013,2013,Nov,2013-2014,1,,2,2.01,4.9775,4.9955,0.96,12.92
11/14/2013,2013,Nov,2013-2014,1,,2,5.117,1.5435,1.844875,0,8.92
11/15/2013,2013,Nov,2013-2014,1,,2,7.882,7.9555,8.152041667,1.372,19.27
11/16/2013,2013,Nov,2013-2014,1,,2,9.95,5.162,5.168791667,0,14.62
11/17/2013,2013,Nov,2013-2014,1,,2,4.368,6.299,6.309083333,0.294,18.62
11/18/2013,2013,Nov,2013-2014,1,,2,3.917,3.4165,3.454166667,0,13.33
11/19/2013,2013,Nov,2013-2014,1,,2,3.559,3.144,4.268166667,0,14.84
11/20/2013,2013,Nov,2013-2014,1,,2,8.31,6.8465,6.584583333,0.902,12.84
11/21/2013,2013,Nov,2013-2014,1,,2,3.372,8.01,7.391583333,0,13.47
11/22/2013,2013,Nov,2013-2014,1,MV:1 of 24 missing,3,1.579,2.734,2.481521739,0,7.095
11/23/2013,2013,Nov,2013-2014,1,,2,1.121,3.923,4.142083333,0,13.39
11/24/2013,2013,Nov,2013-2014,1,,2,4.687,2.6345,2.69575,0,9.06
11/25/2013,2013,Nov,2013-2014,1,,2,3.489,2.1485,2.680458333,0,11.33
11/26/2013,2013,Nov,2013-2014,1,,2,1.434,3.208,3.036583333,0,15.56
11/27/2013,2013,Nov,2013-2014,1,,2,10.05,2.324,4.450166667,0,16.29
11/28/2013,2013,Nov,2013-2014,1,,2,1.735,2.586,4.783666667,0,17.84
11/29/2013,2013,Nov,2013-2014,1,,2,9.49,6.539,7.040791667,0,18.93
11/30/2013,2013,Nov,2013-2014,1,,2,11.4,9.575,9.43125,3.175,17.42
12/1/2013,2013,Dec,2013-2014,1,,2,1.826,5.0725,5.07225,0,16.23
12/2/2013,2013,Dec,2013-2014,1,MV:8 of 24 missing,3,,5.9205,5.42125,0,15.78
12/3/2013,2013,Dec,2013-2014,1,,9,,,,,
12/4/2013,2013,Dec,2013-2014,1,MV:14 of 24 missing,3,3.054,3.502,3.1011,0,5.41
12/5/2013,2013,Dec,2013-2014,1,,2,5.423,4.2385,4.319541667,0,11.35
12/6/2013,2013,Dec,2013-2014,1,,2,5.419,6.0915,6.014,0.098,13.15
12/7/2013,2013,Dec,2013-2014,1,,2,3.654,2.685,2.553375,0,8.04
12/8/2013,2013,Dec,2013-2014,1,,2,1.997,2.0435,2.201208333,0,5.704
12/9/2013,2013,Dec,2013-2014,1,,2,2.779,2.5195,2.448458333,0,5.174
12/10/2013,2013,Dec,2013-2014,1,,2,9.46,2.6045,4.173416667,0,14.05
12/11/2013,2013,Dec,2013-2014,1,,2,12.91,12.32,12.05541667,3.587,23.25
12/12/2013,2013,Dec,2013-2014,1,,2,8.82,11.075,11.24925,3.43,25.36
12/13/2013,2013,Dec,2013-2014,1,,2,13.45,8.35,8.484125,1.588,21.56
12/14/2013,2013,Dec,2013-2014,1,,2,6.447,13.865,14.18654167,1.294,29.52
12/15/2013,2013,Dec,2013-2014,1,,2,6.148,5.6965,5.628833333,1.039,13.62
12/16/2013,2013,Dec,2013-2014,1,,2,17.26,8.2475,9.993,1.333,26.42
12/17/2013,2013,Dec,2013-2014,1,,2,2.683,6.482,8.069333333,0.02,24.72
12/18/2013,2013,Dec,2013-2014,1,,2,2.627,3.0575,3.204583333,0,11.94
12/19/2013,2013,Dec,2013-2014,1,,2,10.15,6.0715,5.972958333,1.019,18.46
12/20/2013,2013,Dec,2013-2014,1,,2,3.388,10.315,9.106708333,0.823,22.11
12/21/2013,2013,Dec,2013-2014,1,,2,5.074,2.599,2.484625,0,10.17
12/22/2013,2013,Dec,2013-2014,1,,2,5.401,9.895,10.71029167,1.744,25.26
12/23/2013,2013,Dec,2013-2014,1,,2,2.947,5.1595,5.335916667,0,12.56
12/24/2013,2013,Dec,2013-2014,1,,2,10.2,5.515,5.92925,0.216,15.86
12/25/2013,2013,Dec,2013-2014,1,,2,13.17,11.74,12.66875,2.568,24.25
12/26/2013,2013,Dec,2013-2014,1,,2,15.85,14.835,14.545,0,24.15
12/27/2013,2013,Dec,2013-2014,1,,2,2.782,3.0605,5.574416667,0,26.01
12/28/2013,2013,Dec,2013-2014,1,,2,13.36,3.081,4.257125,0,20.11
12/29/2013,2013,Dec,2013-2014,1,,2,9.42,9.49,9.622083333,1.529,20.48
12/30/2013,2013,Dec,2013-2014,1,,2,4.286,10.405,9.696708333,1.45,20.93
12/31/2013,2013,Dec,2013-2014,1,,2,4.643,3.968,3.815,0,11.23
1/1/2014,2014,Jan,2013-2014,1,,2,10.83,10.41,9.312958333,2.764,19.85
1/2/2014,2014,Jan,2013-2014,1,,2,4.104,5.2765,6.560833333,0.333,19.76
1/3/2014,2014,Jan,2013-2014,1,,2,3.752,2.779,2.810458333,0,14.68
1/4/2014,2014,Jan,2013-2014,1,,2,3.839,2.7115,2.370625,0,5.802
1/5/2014,2014,Jan,2013-2014,1,,2,2.225,2.6945,2.696958333,0,6.899
1/6/2014,2014,Jan,2013-2014,1,,2,2.149,2.3665,2.221666667,0,7.134
1/7/2014,2014,Jan,2013-2014,1,,2,8.64,2.7045,2.847541667,0,13.07
1/8/2014,2014,Jan,2013-2014,1,,2,4.949,7.1585,6.567833333,0,15.54
1/9/2014,2014,Jan,2013-2014,1,,2,11.25,9.695,10.184875,1.529,25.38
1/10/2014,2014,Jan,2013-2014,1,,2,13.07,7.142,7.674166667,0,25.99
1/11/2014,2014,Jan,2013-2014,1,,2,3.212,4.8085,5.273958333,0,18.01
1/12/2014,2014,Jan,2013-2014,1,,2,10.4,9.995,9.599958333,0.412,20.09
1/13/2014,2014,Jan,2013-2014,1,,2,7.361,5.718,6.276666667,1.254,17.93
1/14/2014,2014,Jan,2013-2014,1,,2,7.546,11.545,10.95716667,3.254,20.66
1/15/2014,2014,Jan,2013-2014,1,,2,5.066,6.03,5.085416667,0,11.92
1/16/2014,2014,Jan,2013-2014,1,,2,2.38,1.198,1.392833333,0,4.371
1/17/2014,2014,Jan,2013-2014,1,,2,5.396,1.735,1.899833333,0,11.37
1/18/2014,2014,Jan,2013-2014,1,,2,2.604,6.475,5.900208333,0,14.99
1/19/2014,2014,Jan,2013-2014,1,,2,1.271,1.474,1.537416667,0,4.665
1/20/2014,2014,Jan,2013-2014,1,,2,4.638,2.3985,2.312166667,0,7.507
1/21/2014,2014,Jan,2013-2014,1,,2,6.634,3.983,4.554333333,0,12.09
1/22/2014,2014,Jan,2013-2014,1,,2,2.774,2.6915,3.040833333,0,9.56
1/23/2014,2014,Jan,2013-2014,1,,2,2.383,2.5045,2.289666667,0,7.134
1/24/2014,2014,Jan,2013-2014,1,,2,4.179,2.723,2.548708333,0,6.546
1/25/2014,2014,Jan,2013-2014,1,,2,2.118,2.456,2.589333333,0,7.526
1/26/2014,2014,Jan,2013-2014,1,,2,3.956,1.6855,1.967916667,0,6.782
1/27/2014,2014,Jan,2013-2014,1,,2,1.059,1.9895,2.152375,0,6.899
1/28/2014,2014,Jan,2013-2014,1,,2,2.916,2.938,3.4795,0,10.27
1/29/2014,2014,Jan,2013-2014,1,,2,4.611,4.3515,4.556708333,0,11.74
1/30/2014,2014,Jan,2013-2014,1,,2,4.614,4.714,4.381041667,0.333,10.53
1/31/2014,2014,Jan,2013-2014,1,,2,2.6,2.641,2.631083333,0,6.644
2/1/2014,2014,Feb,2013-2014,1,,2,2.569,2.5205,2.75075,0,5.468
2/2/2014,2014,Feb,2013-2014,1,,2,4.315,4.1815,3.916708333,0.059,12.03
2/3/2014,2014,Feb,2013-2014,1,,2,4.936,5.464,5.47875,0.118,12.41
2/4/2014,2014,Feb,2013-2014,1,,2,4.461,5.37,5.378875,0.392,11.92
2/5/2014,2014,Feb,2013-2014,1,,2,4.703,4.184,4.283791667,0,9.45
2/6/2014,2014,Feb,2013-2014,1,,2,3.841,3.136,2.769125,0,7.252
2/7/2014,2014,Feb,2013-2014,1,,2,4.085,3.594,3.601166667,0,7.134
2/8/2014,2014,Feb,2013-2014,1,,2,3.498,4.0725,3.857333333,0,8.47
2/9/2014,2014,Feb,2013-2014,1,,2,1.844,3.8435,3.657708333,0,10.56
2/10/2014,2014,Feb,2013-2014,1,,2,11.1,8.76,8.779375,0,21.99
2/11/2014,2014,Feb,2013-2014,1,,2,7.186,10.665,10.63179167,1.803,26.79
2/12/2014,2014,Feb,2013-2014,1,,2,9.75,6.7235,7.221625,1.411,18.46
2/13/2014,2014,Feb,2013-2014,1,,2,9.5,8.52,8.956,2.078,20.83
2/14/2014,2014,Feb,2013-2014,1,,2,8.37,6.884,7.035916667,0.921,22.76
2/15/2014,2014,Feb,2013-2014,1,,2,13.76,7.993,8.037416667,0,25.07
2/16/2014,2014,Feb,2013-2014,1,,2,8.96,10.09,10.23670833,1.352,28.3
2/17/2014,2014,Feb,2013-2014,1,,2,10.16,7.333,7.41325,0,16.97
2/18/2014,2014,Feb,2013-2014,1,,2,7.567,7.313,7.4025,0.51,24.95
2/19/2014,2014,Feb,2013-2014,1,,2,12.3,9.44,9.990416667,1.646,24.48
2/20/2014,2014,Feb,2013-2014,1,,2,2.97,6.571,6.414958333,0.118,23.3
2/21/2014,2014,Feb,2013-2014,1,,2,2.791,2.284,2.19,0,4.724
2/22/2014,2014,Feb,2013-2014,1,,2,3.74,2.72,2.947,0,9.21
2/23/2014,2014,Feb,2013-2014,1,,2,2.46,5.0825,4.921375,0,14.09
2/24/2014,2014,Feb,2013-2014,1,,2,3.856,3.803,3.754333333,0.118,8.96
2/25/2014,2014,Feb,2013-2014,1,,2,3.484,3.4535,3.560416667,0.137,9.51
2/26/2014,2014,Feb,2013-2014,1,,2,2.943,2.292,2.34425,0,7.86
2/27/2014,2014,Feb,2013-2014,1,,2,2.642,2.6755,2.861666667,0,7.017
2/28/2014,2014,Feb,2013-2014,1,,2,7.181,5.705,5.14175,0,13.68
3/1/2014,2014,Mar,2013-2014,1,,2,5.228,6.349,6.411791667,0.372,15.15
3/2/2014,2014,Mar,2013-2014,1,,2,2.972,4.7695,5.027083333,0.02,13.15
3/3/2014,2014,Mar,2013-2014,1,,2,2.48,2.749,2.970291667,0,12.45
3/4/2014,2014,Mar,2013-2014,1,,2,4.336,3.2205,3.186958333,0,7.703
3/5/2014,2014,Mar,2013-2014,1,,2,6.838,4.5865,4.758916667,0,13.27
3/6/2014,2014,Mar,2013-2014,1,,2,6.012,5.978,5.525916667,0.294,14.78
3/7/2014,2014,Mar,2013-2014,1,,2,12.57,15.26,13.74441667,2.568,27.44
3/8/2014,2014,Mar,2013-2014,1,,2,8.06,10.585,10.36083333,3.332,22.52
3/9/2014,2014,Mar,2013-2014,1,,2,4.511,6.7455,6.502291667,1.49,13.41
3/10/2014,2014,Mar,2013-2014,1,,2,3.781,3.3275,3.343375,0.588,11.29
3/11/2014,2014,Mar,2013-2014,1,,2,10.71,10.08,9.535416667,1.999,19.85
3/12/2014,2014,Mar,2013-2014,1,,2,1.586,2.846,6.034625,0,19.7
3/13/2014,2014,Mar,2013-2014,1,,2,13.65,5.274,6.024,0,22.74
3/14/2014,2014,Mar,2013-2014,1,,2,7.359,6.8415,6.878583333,1.862,19.93
3/15/2014,2014,Mar,2013-2014,1,,2,11.98,12.235,12.69708333,2.47,27.36
3/16/2014,2014,Mar,2013-2014,1,,2,3.473,8.065,7.449833333,0.235,18.48
3/17/2014,2014,Mar,2013-2014,1,,2,3.89,2.5525,2.768583333,0,12.17
3/18/2014,2014,Mar,2013-2014,1,,2,5.322,8.69,8.33675,0,17.64
3/19/2014,2014,Mar,2013-2014,1,,2,3.074,3.074,3.056791667,0,11.07
3/20/2014,2014,Mar,2013-2014,1,,2,3.331,2.499,2.408458333,0,11.27
3/21/2014,2014,Mar,2013-2014,1,,2,8.96,4.8785,4.992291667,0,16.09
3/22/2014,2014,Mar,2013-2014,1,,2,3.31,7.5865,6.686666667,0.706,16.58
3/23/2014,2014,Mar,2013-2014,1,,2,3.334,3.333,3.507541667,0,9.94
3/24/2014,2014,Mar,2013-2014,1,,2,7.492,3.9015,5.004875,0,20.25
3/25/2014,2014,Mar,2013-2014,1,,2,6.232,3.954,4.195958333,0,12.94
3/26/2014,2014,Mar,2013-2014,1,,2,4.788,4.2825,4.418875,0.137,11.25
3/27/2014,2014,Mar,2013-2014,1,,2,3.592,3.066,2.85425,0,8.39
3/28/2014,2014,Mar,2013-2014,1,,2,5.316,3.766,4.709583333,0,14.86
3/29/2014,2014,Mar,2013-2014,1,,2,3.631,3.7555,3.972041667,0,14.17
3/30/2014,2014,Mar,2013-2014,1,,2,3.211,3.9785,4.386291667,0.02,11.56
3/31/2014,2014,Mar,2013-2014,1,,2,3.505,3.295,3.350916667,0,9.41
4/1/2014,2014,Apr,2013-2014,1,,2,2.117,2.317,2.471666667,0,6.311
4/2/2014,2014,Apr,2013-2014,1,,2,4.613,3.123,3.227375,0,9.45
4/3/2014,2014,Apr,2013-2014,1,,2,7.328,4.753,5.182541667,0.02,13.9
4/4/2014,2014,Apr,2013-2014,1,,2,7.993,5.1025,5.243458333,1.058,12.43
4/5/2014,2014,Apr,2013-2014,1,,2,2.392,8.905,7.2305,0.431,18.52
4/6/2014,2014,Apr,2013-2014,1,,2,14.08,7.7365,9.202083333,1.94,23.13
4/7/2014,2014,Apr,2013-2014,1,,2,10.53,12.355,12.17333333,4.626,21.25
4/8/2014,2014,Apr,2013-2014,1,,2,4.864,6.189,6.314666667,0.353,15.97
4/9/2014,2014,Apr,2013-2014,1,,2,9.23,6.88,6.512541667,1.274,17.21
4/10/2014,2014,Apr,2013-2014,1,,2,7.686,9.335,9.539041667,3.136,17.54
4/11/2014,2014,Apr,2013-2014,1,,2,2.412,4.0405,4.044,0,10.72
4/12/2014,2014,Apr,2013-2014,1,,2,3.374,2.361,2.480041667,0,7.526
4/13/2014,2014,Apr,2013-2014,1,,2,3.565,2.015,2.259,0,6.017
4/14/2014,2014,Apr,2013-2014,1,,2,5.624,7.623,7.810875,0,20.36
4/15/2014,2014,Apr,2013-2014,1,,2,3.296,4.981,5.002333333,0.588,12.25
4/16/2014,2014,Apr,2013-2014,1,,2,11.15,7.587,6.673375,0.255,17.91
4/17/2014,2014,Apr,2013-2014,1,,2,3.179,4.062,5.546375,0.274,19.99
4/18/2014,2014,Apr,2013-2014,1,,2,9.96,6.2195,5.769041667,0.176,17.78
4/19/2014,2014,Apr,2013-2014,1,,2,7.84,9.94,10.229375,1.529,22.13
4/20/2014,2014,Apr,2013-2014,1,,2,7.071,9.48,10.00558333,2.274,24.15
4/21/2014,2014,Apr,2013-2014,1,,2,2.123,2.179,2.95175,0,10.92
4/22/2014,2014,Apr,2013-2014,1,,2,1.886,2.3935,2.3175,0,6.801
4/23/2014,2014,Apr,2013-2014,1,,2,2.669,2.6405,3.144541667,0,10.86
4/24/2014,2014,Apr,2013-2014,1,,2,5.239,2.4265,2.813666667,0,9.58
4/25/2014,2014,Apr,2013-2014,1,,2,2.133,4.316,3.853583333,0,9.45
4/26/2014,2014,Apr,2013-2014,1,,2,6.335,6.119,6.009875,0.882,14.95
4/27/2014,2014,Apr,2013-2014,1,,2,5.607,6.178,6.068541667,0.921,13.64
4/28/2014,2014,Apr,2013-2014,1,,2,7.539,8.41,8.295208333,2.019,19.64
4/29/2014,2014,Apr,2013-2014,1,,2,4.963,9.035,8.535166667,1.784,19.52
4/30/2014,2014,Apr,2013-2014,1,,2,4.078,2.226,2.209458333,0,6.86
5/1/2014,2014,May,2013-2014,1,,2,2.843,2.6915,2.971125,0,9.25
5/2/2014,2014,May,2013-2014,1,,2,3.309,1.4985,2.353666667,0,10.74
5/3/2014,2014,May,2013-2014,1,,2,5.52,3.97,3.856375,0,11.41
5/4/2014,2014,May,2013-2014,1,,2,3.102,4.018,4.149125,0,11.23
5/5/2014,2014,May,2013-2014,1,,2,0.696,2.474,2.427875,0,6.39
5/6/2014,2014,May,2013-2014,1,,2,1.408,2.153,2.246625,0,6.115
5/7/2014,2014,May,2013-2014,1,,2,1.572,2.7775,3.274833333,0,10.86
5/8/2014,2014,May,2013-2014,1,,2,1.395,1.676,1.763125,0,5.468
5/9/2014,2014,May,2013-2014,1,,2,2.594,4.5125,4.0895,0,9.94
5/10/2014,2014,May,2013-2014,1,,2,0.474,2.3365,2.440375,0,6.292
5/11/2014,2014,May,2013-2014,1,,2,1.513,1.669,1.675708333,0,5.214
5/12/2014,2014,May,2013-2014,1,,2,4.748,2.662,2.713541667,0,10.62
5/13/2014,2014,May,2013-2014,1,,2,2.444,3.112,3.107875,0,11.9
5/14/2014,2014,May,2013-2014,1,,2,2.636,2.323,2.181583333,0,6.037
5/15/2014,2014,May,2013-2014,1,,2,2.658,2.56,2.570625,0,5.429
5/16/2014,2014,May,2013-2014,1,,2,3.757,3.3285,3.59825,0,11.96
5/17/2014,2014,May,2013-2014,1,,2,2.749,2.419,2.601083333,0,8.86
5/18/2014,2014,May,2013-2014,1,,2,1.963,2.97,3.251583333,0,8.25
5/19/2014,2014,May,2013-2014,1,,2,2.727,1.877,2.086291667,0,6.84
5/20/2014,2014,May,2013-2014,1,,2,3.805,4.628,4.654666667,0.725,9.86
5/21/2014,2014,May,2013-2014,1,,2,10.76,10.635,9.782583333,2.019,18.93
5/22/2014,2014,May,2013-2014,1,,2,6.408,10.42,10.61741667,2.881,20.76
5/23/2014,2014,May,2013-2014,1,,2,1.036,1.931,2.212666667,0,9.74
5/24/2014,2014,May,2013-2014,1,,2,3.576,4.106,3.69125,0,9.02
5/25/2014,2014,May,2013-2014,1,,2,1.44,3.8665,4.86525,0.412,14.13
5/26/2014,2014,May,2013-2014,1,,2,2.041,2.6545,2.507833333,0,6.096
5/27/2014,2014,May,2013-2014,1,,2,3.134,3.109,3.684708333,0,10.35
5/28/2014,2014,May,2013-2014,1,,2,4.476,4.1405,4.146583333,0.431,8.09
5/29/2014,2014,May,2013-2014,1,,2,1.833,2.1075,2.66025,0,7.918
5/30/2014,2014,May,2013-2014,1,,2,2.537,2.092,2.540708333,0.098,6.86
5/31/2014,2014,May,2013-2014,1,,2,3.892,3.333,3.205416667,0,8.39
6/1/2014,2014,Jun,2013-2014,1,,2,1.616,3.336,3.213375,0.157,6.86
6/2/2014,2014,Jun,2013-2014,1,,2,6.325,3.9175,3.868541667,0,10.68
6/3/2014,2014,Jun,2013-2014,1,,2,5.319,5.639,5.458291667,0.647,11.88
6/4/2014,2014,Jun,2013-2014,1,,2,4.024,4.4905,4.431,0,9.15
6/5/2014,2014,Jun,2013-2014,1,,2,1.486,3.3315,3.560958333,0.216,8.15
6/6/2014,2014,Jun,2013-2014,1,,2,2.078,2.6285,2.924833333,0,7.487
6/7/2014,2014,Jun,2013-2014,1,,2,2.692,3.5675,3.870041667,0.823,9.31
